t1_s t1_ns t4_s t4_ns dt_s dt_ns dt_T addend corr_ppb mpd_ns sync_period_ns
19483 950596170 19480 705403026 0        53 8 4260832979 -204.896820 3681 080059616
19484 030542890 19480 705403026 0        33 5 4260833114 31.764620 3681 079946720
19484 110573806 19480 705403026 0       -23 -3 4260834079 226.491562 3681 080030916
19484 190638157 19480 705403026 0       -22 -3 4260834174 22.475487 3681 080064351
19484 270571009 19480 705403026 0       -18 -2 4260834204 7.247678 3681 079932852
19484 350573037 19480 705403026 0        -8 -1 4260834093 -26.137878 3681 080002028
19484 430623249 19480 705403026 0        -8 -1 4260834133 9.462153 3681 080050212
19484 510681317 19480 705403026 0        -4 0 4260834093 -9.481216 3681 080058068
19484 590631637 19480 705403026 0        -2 0 4260834073 -4.725929 3681 079950320
19484 670616829 19480 705403026 0        -4 0 4260834123 11.854858 3681 079985192
19484 750672417 19480 705403026 0         4 0 4260833982 -33.187943 3681 080055588
19484 830666113 19480 705403026 0       -38 -6 4260834810 194.440628 3681 079993696
19484 910647213 19480 705403026 0       -20 -3 4260834639 -40.297718 3681 079981100
19484 990684697 19480 705403026 0       -10 -1 4260834538 -23.751806 3681 080037484
19485 070684501 19481 830391077 0       -44 -7 4260835275 173.113998 3729 079999804
19485 150656357 19481 830391077 0       -20 -3 4260835013 -61.616230 3729 079971856
19485 230636576 19481 830391077 0        -7 -1 4260834852 -37.955101 3729 079980219
19485 311037668 19481 830391077 0        15 2 4260834445 -95.722794 3729 080401092
19485 390761188 19481 830391077 0        21 3 4260834246 -46.836735 3729 079723520
19485 470672636 19481 830391077 0        29 4 4260833979 -62.724274 3729 079911448
19485 550703732 19481 830391077 0       -11 -1 4260834641 155.411667 3729 080031096
19485 630695896 19481 830391077 0         5 0 4260834374 -62.823124 3729 079992164
19485 710673024 19481 830391077 0         5 0 4260834349 -5.932874 3729 079977128
19485 790686340 19481 830391077 0        15 2 4260834122 -53.335510 3729 080013316
19485 880956628 19481 830391077 0        -1 0 4260834369 58.139729 3729 090270288
19485 970851112 19481 830391077 0        27 4 4260833866 -118.267143 3729 089894484
19486 050703196 19481 830391077 0        23 3 4260833765 -23.810205 3729 079852084
19486 130719148 19481 830391077 0        13 2 4260833851 20.319237 3729 080015952
19486 210724276 19482 955378732 0        31 5 4260833422 -100.775764 3675 080005128
19486 290795175 19482 955378732 0        20 3 4260833488 15.490719 3675 080070899
19486 370738807 19482 955378732 0         4 0 4260833709 52.086826 3675 079943632
19486 450750083 19482 955378732 0         4 0 4260833689 -4.729725 3675 080011276
19486 530749055 19482 955378732 0       -10 -1 4260833951 61.649445 3675 079998972
19486 610743527 19482 955378732 0         0 0 4260833800 -35.568089 3675 079994472
19486 690770559 19482 955378732 0        -8 -1 4260833961 37.927227 3675 080027032
19486 770758447 19482 955378732 0       -10 -1 4260834041 18.986073 3675 079987888
19486 850832067 19482 955378732 0        -8 -1 4260834050 2.331092 3675 080073620
19486 930780211 19482 955378732 0       -52 -8 4260834980 218.324280 3675 079948144
19487 010798163 19482 955378732 0       -34 -5 4260834879 -23.868502 3675 080017952
19487 090888847 19482 955378732 0       -18 -2 4260834728 -35.640614 3675 080090684
19487 170810179 19482 955378732 0        -2 0 4260834496 -54.451237 3675 079921332
19487 250878043 19482 955378732 0         8 1 4260834305 -45.030476 3675 080067864
19487 331166407 19484 080366667 0       -29 -4 4260835010 165.512878 3720 080288364
19487 410830106 19484 080366667 0       -16 -2 4260834897 -26.568970 3720 079663699
19487 490810642 19484 080366667 0       -40 -6 4260835461 132.589981 3720 079980536
19487 570901762 19484 080366667 0        -8 -1 4260835017 -104.419655 3720 080091120
19487 650848714 19484 080366667 0         8 1 4260834735 -66.382553 3720 079946952
19487 730883794 19484 080366667 0        18 2 4260834493 -56.854202 3720 080035080
19487 810849782 19484 080366667 0        32 5 4260834119 -87.823540 3720 079965988
19487 890875642 19484 080366667 0        30 4 4260833999 -28.360601 3720 080025860
19487 970938086 19484 080366667 0        33 5 4260833788 -49.710457 3720 080062444
19488 050920622 19484 080366667 0        27 4 4260833743 -10.789667 3720 079982536
19488 130885174 19484 080366667 0       -21 -3 4260834576 195.681213 3720 079964552
19488 210896142 19484 080366667 0        -1 0 4260834278 -69.984604 3720 080010968
19488 290959098 19484 080366667 0        -3 0 4260834323 10.660319 3720 080062956
19488 370901198 19484 080366667 0        -3 0 4260834338 3.575270 3720 079942100
19488 450930545 19485 205354569 0        49 8 4260833303 -242.976303 3675 080029347
19488 530957105 19485 205354569 0        39 6 4260833258 -10.673174 3675 080026560
19488 610916633 19485 205354569 0        21 3 4260833424 39.026543 3675 079959528
19488 690913057 19485 205354569 0        17 2 4260833399 -5.893750 3675 079996424
19488 770918233 19485 205354569 0       -35 -5 4260834363 226.441681 3675 080005176
19488 850925533 19485 205354569 0       -37 -6 4260834580 50.972992 3675 080007300
19488 930997597 19485 205354569 0       -19 -3 4260834403 -41.567917 3675 080072064
19489 010969957 19485 205354569 0       -15 -2 4260834418 3.642085 3675 079972360
19489 090992597 19485 205354569 0        -7 -1 4260834333 -20.183397 3675 080022640
19489 171012909 19485 205354569 0        -1 0 4260834248 -20.149672 3675 080020312
19489 250999485 19485 205354569 0        -1 0 4260834253 1.187277 3675 079986576
19489 330961637 19485 205354569 0       -39 -6 4260835026 181.476074 3675 079962152
19489 420993645 19485 205354569 0         5 0 4260834339 -161.461670 3675 090032008
19489 500981764 19485 205354569 0         6 0 4260834286 -12.656033 3675 079988119
19489 581007552 19486 330342392 0       -38 -6 4260835144 201.501389 3725 080025788
19489 661016176 19486 330342392 0       -52 -8 4260835618 111.463882 3725 080008624
19489 741063700 19486 330342392 0       -30 -4 4260835436 -42.748020 3725 080047524
19489 821023712 19486 330342392 0        -6 0 4260835103 -78.168549 3725 079960012
19489 901029396 19486 330342392 0        16 2 4260834689 -97.224541 3725 080005684
19489 981041960 19486 330342392 0        28 4 4260834366 -75.862137 3725 080012564
19490 061058040 19486 330342392 0        32 5 4260834144 -52.152100 3725 080016080
19490 141030632 19486 330342392 0        36 5 4260833902 -56.988312 3725 079972592
19490 221058884 19486 330342392 0        34 5 4260833761 -33.096756 3725 080028252
19490 301105616 19486 330342392 0       -16 -2 4260834599 196.730804 3725 080046732
19490 394239344 19486 330342392 0        -4 0 4260834424 -41.117374 3725 093133728
19490 491047500 19486 330342392 0        24 3 4260833964 -108.077950 3725 096808156
19490 571106763 19486 330342392 0       -19 -3 4260834648 160.589783 3725 080059263
19490 651108947 19486 330342392 0        -9 -1 4260834543 -24.848684 3725 080002184
19490 731064627 19487 455330175 0        43 7 4260833538 -236.034836 3681 079955680
19490 811085163 19487 455330175 0        33 5 4260833524 -3.431931 3681 080020536
19490 891148399 19487 455330175 0        23 3 4260833559 8.355699 3681 080063236
19490 971087651 19487 455330175 0         9 1 4260833725 39.025169 3681 079939252
19491 061345971 19487 455330175 0       -10 -1 4260834043 74.832916 3681 090258320
19491 151203787 19487 455330175 0       -34 -5 4260834525 113.136436 3681 089857816
19491 231112371 19487 455330175 0       -26 -4 4260834592 15.777448 3681 079908584
19491 311141415 19487 455330175 0       -20 -3 4260834601 2.231031 3681 080029044
19491 401197135 19487 455330175 0       -22 -3 4260834693 21.790623 3681 090055720
19491 481226679 19487 455330175 0       -10 -1 4260834599 -22.106228 3681 080029544
19491 561187063 19487 455330175 0       -10 -1 4260834649 11.892098 3681 079960384
19491 641232411 19487 455330175 0         4 0 4260834417 -54.546684 3681 080045348
19491 721153114 19487 455330175 0         7 1 4260834337 -19.008995 3681 079920703
19491 801171818 19487 455330175 0        15 2 4260834141 -46.197697 3681 080018704
19491 881159378 19488 580318246 0       -15 -2 4260834671 124.484436 3713 079987560
19491 961238534 19488 580318246 0       -43 -7 4260835311 150.372589 3713 080079156
19492 041213426 19488 580318246 0       -21 -3 4260835085 -53.168015 3713 079974892
19492 121206382 19488 580318246 0        -1 0 4260834787 -69.972618 3713 079992956
19492 201198054 19488 580318246 0         7 1 4260834631 -36.756878 3713 079991672
19492 281180562 19488 580318246 0        13 2 4260834475 -36.763660 3713 079982508
19492 361288206 19488 580318246 0        25 4 4260834168 -72.159554 3713 080107644
19492 461233490 19488 580318246 0       -19 -3 4260834867 164.165543 3713 099945284
19492 541207810 19488 580318246 0        -3 0 4260834698 -39.859978 3713 079974320
19492 621266686 19488 580318246 0         5 0 4260834552 -34.370243 3713 080058876
19492 701230462 19488 580318246 0        17 2 4260834285 -62.883797 3713 079963776
19492 781237449 19488 580318246 0        18 2 4260834180 -24.862799 3713 080006987
19492 861287821 19488 580318246 0        22 3 4260834009 -40.252155 3713 080050372
19492 941306889 19489 705306037 0        41 6 4260833514 -116.193275 3690 080019068
19493 021242425 19489 705306037 0       -11 -1 4260834357 197.988708 3690 079935536
19493 101271053 19489 705306037 0        -7 -1 4260834332 -5.971571 3690 080028628
19493 181344153 19489 705306037 0        -3 0 4260834287 -10.675211 3690 080073100
19493 261364513 19489 705306037 0        -3 0 4260834302 3.562976 3690 080020360
19493 341315957 19489 705306037 0         7 1 4260834116 -43.882298 3690 079951444
19493 421370297 19489 705306037 0         1 0 4260834201 20.174536 3690 080054340
19493 514662977 19489 705306037 0         3 0 4260834164 -8.761319 3690 093292680
19493 611292465 19489 705306037 0       -19 -3 4260834526 85.152824 3690 096629488
19493 701349857 19489 705306037 0       -25 -4 4260834738 49.869190 3690 090057392
19493 791301756 19489 705306037 0       -40 -6 4260835124 90.616150 3690 089951899
19493 891322088 19489 705306037 0       -12 -1 4260834772 -82.651756 3690 100020332
19493 991313800 19489 705306037 0         0 0 4260834624 -34.827522 3690 099991712
19494 081429948 19490 830294232 0       -46 -7 4260835457 195.629730 3732 090116148
19494 151371768 19490 830294232 0        -8 -1 4260835028 -100.831276 3732 069941820
19494 221378892 19490 830294232 0        -9 -1 4260835096 16.066214 3732 070007124
19494 291362660 19490 830294232 0        27 4 4260834325 -181.127090 3732 069983768
19494 361386944 19490 830294232 0        11 1 4260834536 49.681705 3732 070024284
19494 431463528 19490 830294232 0        -9 -1 4260834930 92.501259 3732 070076584
19494 501425756 19490 830294232 0        29 4 4260834113 -191.869141 3732 069962228
19494 571401132 19490 830294232 0         1 0 4260834587 111.401390 3732 069975376
19494 701497412 19490 830294232 0         5 0 4260834540 -11.054974 3732 130096280
19494 771401816 19490 830294232 0        27 4 4260833969 -134.238327 3732 069904404
19494 834655652 19490 830294232 0         3 0 4260834354 90.382195 3732 063253836
19494 951493639 19490 830294232 0       -10 -1 4260834557 47.691647 3732 116837987
19495 051435695 19490 830294232 0         4 0 4260834386 -40.334393 3732 099942056
19495 131429127 19490 830294232 0         8 1 4260834273 -26.553648 3732 079993432
19495 211502795 19491 955281791 0        50 8 4260833385 -208.459305 3690 080073668
19495 291429619 19491 955281791 0        -8 -1 4260834303 215.633377 3690 079926824
19495 371453115 19491 955281791 0         2 0 4260834142 -37.963173 3690 080023496
19495 481537959 19491 955281791 0        18 2 4260833901 -56.600136 3690 110084844
19495 561511203 19491 955281791 0       -32 -5 4260834746 198.327209 3690 079973244
19495 641458883 19491 955281791 0       -22 -3 4260834706 -9.454077 3690 079947680
19495 721530379 19491 955281791 0        -6 0 4260834494 -49.875156 3690 080071496
19495 801531847 19491 955281791 0        -2 0 4260834444 -11.837079 3690 080001468
19495 881472491 19491 955281791 0         0 0 4260834414 -7.113012 3690 079940644
19495 961473018 19491 955281791 0        13 2 4260834152 -61.650513 3690 080000527
19496 041485562 19491 955281791 0       -35 -5 4260835056 212.197754 3690 080012544
19496 121516834 19491 955281791 0       -11 -1 4260834748 -72.324417 3690 080031272
19496 201543530 19491 955281791 0         1 0 4260834562 -43.851292 3690 080026696
19496 281502082 19491 955281791 0        11 1 4260834355 -48.635567 3690 079958552
19496 361571270 19493 080269874 0       -28 -4 4260835087 171.828629 3731 080069188
19496 441623330 19493 080269874 0       -12 -1 4260834906 -42.634590 3731 080052060
19496 521615662 19493 080269874 0       -42 -6 4260835573 156.544174 3731 079992332
19496 601549174 19493 080269874 0       -16 -2 4260835261 -73.453224 3731 079933512
19496 681587030 19493 080269874 0         4 0 4260834938 -75.919273 3731 080037856
19496 761544798 19493 080269874 0        26 4 4260834473 -109.141869 3731 079957768
19496 841573350 19493 080269874 0        32 5 4260834221 -59.178383 3731 080028552
19496 921630578 19493 080269874 0        24 3 4260834221 0.040745 3731 080057228
19497 001594426 19493 080269874 0       -14 -2 4260834867 151.719559 3731 079963848
19497 081637429 19493 080269874 0         3 0 4260834595 -64.039719 3731 080043003
19497 161582317 19493 080269874 0        11 1 4260834419 -41.535194 3731 079944888
19497 241597417 19493 080269874 0        13 2 4260834324 -22.488018 3731 080015100
19497 321581841 19493 080269874 0        21 3 4260834097 -53.379009 3731 079984424
19497 401643601 19493 080269874 0       -17 -2 4260834758 155.274780 3731 080061760
19497 481701557 19494 205257801 0        26 4 4260833976 -183.641815 3698 080057956
19497 561655901 19494 205257801 0        20 3 4260833966 -2.492187 3698 079954344
19497 641606473 19494 205257801 0        14 2 4260833986 4.741710 3698 079950572
19497 721643713 19494 205257801 0        16 2 4260833876 -26.017944 3698 080037240
19497 801676265 19494 205257801 0       -34 -5 4260834805 218.064423 3698 080032552
19497 881632581 19494 205257801 0       -22 -3 4260834735 -16.491432 3698 079956316
19497 961634077 19494 205257801 0       -10 -1 4260834604 -30.869148 3698 080001496
19498 041700377 19494 205257801 0        -4 0 4260834534 -16.614466 3698 080066300
19498 121649628 19494 205257801 0         5 0 4260834373 -37.940357 3698 079949251
19498 201676836 19494 205257801 0         7 1 4260834308 -15.390566 3698 080027208
19498 281662316 19494 205257801 0       -29 -4 4260835000 162.440598 3698 079985480
19498 361665736 19494 205257801 0       -15 -2 4260834864 -32.032940 3698 080003420
19498 441669200 19494 205257801 0        -5 0 4260834738 -29.638712 3698 080003464
19498 521680248 19494 205257801 0        11 1 4260834440 -69.942848 3698 080011048
19498 601741808 19495 330245772 0        -5 0 4260834707 62.816719 3719 080061560
19498 681711596 19495 330245772 0       -35 -5 4260835338 148.271240 3719 079969788
19498 761713064 19495 330245772 0       -13 -2 4260835071 -62.884789 3719 080001468
19498 841731076 19495 330245772 0         1 0 4260834854 -50.979561 3719 080018012
19498 921725468 19495 330245772 0        15 2 4260834567 -67.584267 3719 079994392
19499 001725732 19495 330245772 0        29 4 4260834209 -84.172974 3719 080000264
19499 081802592 19495 330245772 0        25 4 4260834144 -15.300445 3719 080076860
19499 161816087 19495 330245772 0       -12 -1 4260834764 145.735092 3719 080013495
19499 241746875 19495 330245772 0        -8 -1 4260834744 -4.702004 3719 079930788
19499 321749643 19495 330245772 0         6 0 4260834502 -56.932331 3719 080002768
19499 401752547 19495 330245772 0        12 1 4260834351 -35.566593 3719 080002904
19499 481835575 19495 330245772 0        18 2 4260834170 -42.597961 3719 080083028
19499 561809519 19495 330245772 0       -32 -5 4260835089 215.755630 3719 079973944
19499 641761403 19495 330245772 0        -8 -1 4260834766 -75.888664 3719 079951884
19499 721861743 19496 455233587 0        24 3 4260834161 -142.160080 3693 080100340
19499 801868767 19496 455233587 0        30 4 4260833919 -57.003334 3693 080007024
19499 881845515 19496 455233587 0        26 4 4260833849 -16.643147 3693 079976748
19499 961790107 19496 455233587 0       -22 -3 4260834687 196.896912 3693 079944592
19500 041873391 19496 455233587 0       -16 -2 4260834677 -2.504547 3693 080083284
19500 121810279 19496 455233587 0        -6 0 4260834557 -28.370831 3693 079936888
19500 201869159 19496 455233587 0         0 0 4260834466 -21.358803 3693 080058880
19500 281886614 19496 455233587 0        11 1 4260834244 -52.155666 3693 080017455
19500 361866950 19496 455233587 0       -33 -5 4260835077 195.649200 3693 079980336
19500 454819170 19496 455233587 0       -13 -2 4260834800 -65.181229 3693 092952220
19500 541906946 19496 455233587 0         1 0 4260834611 -44.465683 3693 087087776
19500 621864310 19496 455233587 0         7 1 4260834484 -29.945751 3693 079957364
19500 704651174 19496 455233587 0        -9 -1 4260834766 66.339981 3693 082786864
19500 781878666 19496 455233587 0       -17 -2 4260834989 52.435703 3693 077227492
19500 861901614 19497 580221682 0       -30 -4 4260835328 79.596329 3720 080022948
19500 941882646 19497 580221682 0        -2 0 4260834914 -97.184067 3720 079981032
19501 024636894 19497 580221682 0       -22 -3 4260835314 94.003197 3720 082754248
19501 104666286 19497 580221682 0         2 0 4260834952 -85.128700 3720 080029392
19501 181911242 19497 580221682 0         4 0 4260834899 -12.500639 3720 077244956
19501 261902750 19497 580221682 0        14 2 4260834679 -51.665314 3720 079991508
19501 344681481 19497 580221682 0        41 6 4260834089 -138.494507 3720 082778731
19501 421960841 19497 580221682 0        27 4 4260834124 8.358108 3720 077279360
19501 501981989 19497 580221682 0        29 4 4260833962 -38.079369 3720 080021148
19501 581975125 19497 580221682 0       -14 -2 4260834684 169.517212 3720 079993136
19501 661958957 19497 580221682 0       -10 -1 4260834674 -2.365839 3720 079983832
