t1_s t1_ns t4_s t4_ns dt_s dt_ns dt_T addend corr_ppb mpd_ns sync_period_ns
19309 186996548 19305 679367425 0        25 0 4190300054 -151.229904 1587 070025192
19309 266931944 19305 679367425 0         6 0 4190300360 73.103783 1587 079935396
19309 346943604 19305 679367425 0         3 0 4190300389 7.132968 1587 080011660
19309 427022688 19305 679367425 0        15 0 4190300136 -60.401371 1587 080079084
19309 506957108 19305 679367425 0       -10 0 4190300558 100.755112 1587 079934420
19309 584670148 19305 679367425 0        13 0 4190300144 -98.835884 1587 077713040
19309 666967992 19305 679367425 0       -13 0 4190300595 107.775787 1587 082297844
19309 744694208 19305 679367425 0        13 0 4190300142 -108.155365 1587 077726216
19309 827018368 19305 679367425 0         8 0 4190300187 10.747833 1587 082324160
19309 907052168 19305 679367425 0         4 0 4190300223 8.689741 1587 080033800
19309 987028388 19305 679367425 0        12 0 4190300045 -42.703297 1587 079976220
19310 066999160 19306 804499152 0       -18 0 4190300581 128.084335 1600 079970772
19310 144676004 19306 804499152 0       -19 0 4190300701 28.687819 1600 077676844
19310 227003731 19306 804499152 0       -27 0 4190300931 54.951634 1600 082327727
19310 304695391 19306 804499152 0         2 0 4190300501 -102.846809 1600 077691660
19310 387010727 19306 804499152 0         9 0 4190300358 -34.235115 1600 082315336
19310 467015027 19306 804499152 0        30 0 4190299893 -111.153435 1600 080004300
19310 547082207 19306 804499152 0       -32 0 4190300975 258.343842 1600 080067180
19310 627035923 19306 804499152 0        11 0 4190300280 -165.910248 1600 079953716
19310 707067887 19306 804499152 0        16 0 4190300127 -36.701630 1600 080031964
19310 784669651 19306 804499152 0       -19 0 4190300753 149.416840 1600 077601764
19310 867048903 19306 804499152 0        -4 0 4190300538 -51.367806 1600 082379252
19310 944670043 19306 804499152 0        24 0 4190299990 -130.809845 1600 077621140
19311 024669771 19306 804499152 0        28 0 4190299803 -44.808067 1600 079999728
19311 107154687 19306 804499152 0       -12 0 4190300453 155.169434 1600 082484916
19311 184698219 19307 929414635 0       -10 0 4190300484 7.512025 1585 077543532
19311 267091002 19307 929414635 0        -1 0 4190300350 -32.166790 1585 082392783
19311 347158270 19307 929414635 0        29 0 4190299760 -140.876297 1585 080067268
19311 427161578 19307 929414635 0        -6 0 4190300311 131.513519 1585 080003308
19311 507111290 19307 929414635 0       -23 0 4190300678 87.799072 1585 079949712
19311 584682258 19307 929414635 0       -15 0 4190300643 -8.473686 1585 077570968
19311 667163442 19307 929414635 0        13 0 4190300161 -115.103943 1585 082481184
19311 744691186 19307 929414635 0        13 0 4190300083 -18.723269 1585 077527744
19311 824666982 19307 929414635 0         2 0 4190300243 38.224091 1585 079975796
19311 904672462 19307 929414635 0        -9 0 4190300451 49.794464 1585 080005480
19311 987201138 19307 929414635 0       -25 0 4190300799 83.127876 1585 082528676
19312 067165942 19307 929414635 0         1 0 4190300418 -90.936363 1585 079964804
19312 144677462 19307 929414635 0        -5 0 4190300535 27.961826 1585 077511520
19312 224720666 19307 929414635 0        28 0 4190299902 -151.076218 1585 080043204
19312 304691258 19309 054545406 0         3 0 4190300259 85.301254 1578 079970592
19312 387169197 19309 054545406 0         2 0 4190300265 1.478133 1578 082477939
19312 467181717 19309 054545406 0        15 0 4190299996 -64.225464 1578 080012520
19312 547239637 19309 054545406 0        20 0 4190299823 -41.437912 1578 080057920
19312 627190005 19309 054545406 0        12 0 4190299882 14.139627 1578 079950368
19312 704693037 19309 054545406 0       -16 0 4190300387 120.728706 1578 077503032
19312 784671149 19309 054545406 0       -12 0 4190300380 -1.817850 1578 079978112
19312 867258265 19309 054545406 0       -26 0 4190300702 76.945023 1578 082587116
19312 947218049 19309 054545406 0        -6 0 4190300446 -61.108437 1578 079959784
19313 024681441 19309 054545406 0       -25 0 4190300868 100.834259 1578 077463392
19313 104685269 19309 054545406 0       -20 0 4190300880 3.011688 1578 080003828
19313 187240409 19309 054545406 0       -12 0 4190300813 -16.025991 1578 082555140
19313 267276597 19309 054545406 0        22 0 4190300203 -145.650726 1578 080036188
19313 344939325 19309 054545406 0       -15 0 4190300836 151.136658 1578 077662728
19313 427309424 19310 179462208 0        20 0 4190300219 -147.424759 1586 082370099
19313 507350516 19310 179462208 0        24 0 4190300032 -44.671619 1586 080041092
19313 584684708 19310 179462208 0         2 0 4190300347 75.306206 1586 077334192
19313 667271380 19310 179462208 0         9 0 4190300205 -34.073822 1586 082586672
19313 747295896 19310 179462208 0         5 0 4190300235 7.303993 1586 080024516
19313 824690136 19310 179462208 0         3 0 4190300247 3.064330 1586 077394240
19313 907273972 19310 179462208 0        23 0 4190299850 -94.877197 1586 082583836
19313 987351804 19310 179462208 0       -16 0 4190300499 155.062836 1586 080077832
19314 067325616 19310 179462208 0       -25 0 4190300757 61.743443 1586 079973812
19314 147354536 19310 179462208 0       -25 0 4190300880 29.568758 1586 080028920
19314 217437024 19310 179462208 0        10 0 4190300287 -141.610840 1586 070082488
19314 297328564 19310 179462208 0         4 0 4190300377 21.603491 1586 079891540
19314 377409148 19310 179462208 0         1 0 4190300416 9.509605 1586 080080584
19314 457384656 19310 179462208 0        22 0 4190299994 -100.808540 1586 079975508
19314 537418295 19311 304594059 0       -19 0 4190300699 168.346130 1575 080033639
19314 614681107 19311 304594059 0        14 0 4190300130 -135.923294 1575 077262812
19314 697391459 19311 304594059 0        12 0 4190300116 -3.494092 1575 082710352
